Opponent,Results,Score,PlusMinus
Montana,W, 64_58 ,3.7
SMU,W, 75_56 ,15.6
Stanford,L, 64_52 ,1.9
Southern Miss,L, 79_58 ,-13
UTSA,W, 85_75 ,1.1
Manhattan,W, 91_86 OT,7.5
Colorado,W, 65_64 ,3.8
Northern Iowa,L, 83_77 ,-10
Duke,L, 87_64 ,-11.9
Texas Southern,W, 85_61 ,13.8
Northern Colorado,W, 92_78 ,7.2
UTEP,W, 56_53 ,0.6
Jacksonville St.,W, 79_56 ,7.4
Nebraska Omaha,W, 87_63 ,11.5
Denver,W, 79_75 ,6.9
TCU,W, 95_89 2OT,3.1
Boise St.,W, 66_55 ,9.7
Wyoming,L, 70_51 ,-10
New Mexico,L, 85_52 ,-12.9
San Diego St.,W, 77_60 ,9.8
UNLV,L, 82_63 ,-6.6
Air Force,W, 67_49 ,8.9
TCU,L, 75_71 ,-0.7
Boise St.,L, 70_69 ,-2.8
Wyoming,W, 54_46 ,-3.5
New Mexico,W, 71_63 ,2.5
San Diego St.,L, 74_66 ,0.7
UNLV,W, 66_59 ,-6.9
Air Force,W, 75_65 ,4.7
TCU,W, 81_60 ,12.7
San Diego St.,L, 79_69 ,-4.5
Murray St.,L, 58_41 ,-4.3
