Opponent,Results,Score,PlusMinus
Tennessee Martin,W, 74_65 ,15.9
Lamar,W, 85_78 OT,2
Arkansas St.,W, 69_54 ,10.7
Louisville,L, 59_54 ,-2
Marshall,W, 70_68 ,7.7
Morgan St.,W, 61_53 ,0.4
Oakland,W, 84_82 ,3
Portland,W, 72_54 ,4.6
Wright St.,W, 82_54 ,15.3
Northern Iowa,W, 76_59 ,12.5
North Carolina A&T,W, 82_66 ,5.4
Kennesaw St.,W, 71_63 ,5.1
Robert Morris,L, 70_67 ,-4.6
Bowling Green,L, 67_57 ,-2.3
Buffalo,W, 60_52 ,8.2
Akron,L, 68_63 ,1.1
Kent St.,W, 87_65 ,6.7
Miami OH,W, 69_65 ,-4.3
Western Michigan,W, 56_51 ,4.9
Ball St.,W, 59_55 ,6.2
Northern Illinois,W, 67_58 ,4.9
Central Michigan,W, 68_42 ,11.1
Toledo,L, 77_73 ,-0.8
Eastern Michigan,L, 68_55 ,-6.9
Bowling Green,W, 72_59 ,4.7
UNC Asheville,W, 81_62 ,13.7
Buffalo,W, 88_77 ,4.6
Akron,W, 85_61 ,13.3
Kent St.,L, 68_61 ,-8.6
Miami OH,W, 63_54 ,6.6
Toledo,W, 65_57 ,5.9
Buffalo,W, 77_74 ,5
Akron,W, 64_63 ,1.9
Michigan,W, 65_60 ,4.4
South Florida,W, 62_56 ,-0.3
North Carolina,L, 73_65 OT,-4.9
