Opponent,Results,Score,PlusMinus
Cal Poly,L, 79_52 ,-12.8
UC Irvine,W, 51_50 ,4.9
San Francisco,L, 83_81 OT,-1.8
Santa Clara,L, 84_58 ,-10.4
Montana St.,L, 77_70 ,-5.7
UTSA,W, 72_66 ,-7.9
Weber St.,L, 91_89 2OT,1.9
California,L, 81_36 ,-23.5
Cal Poly,L, 47_40 ,-4.4
UC Davis,W, 79_59 ,13.5
UC Riverside,L, 66_64 ,-6
Coppin St.,W, 81_66 ,-0.1
Seattle,W, 84_74 ,3
Hawaii,L, 82_69 ,-10.4
Nevada,L, 81_57 ,-10.7
Fresno St.,L, 82_73 ,-9.4
New Mexico St.,L, 79_63 ,-14.5
Louisiana Tech,L, 71_67 ,2.3
Cal St. Bakersfield,W, 78_70 ,-2.4
Idaho,L, 74_66 ,-1.6
Utah St.,L, 82_65 ,-7.4
Hawaii,L, 83_81 OT,3.8
Fresno St.,W, 79_71 2OT,3.2
Nevada,L, 76_70 ,-4.4
Sacramento St.,W, 79_67 ,-1.8
Louisiana Tech,L, 75_49 ,-10.3
New Mexico St.,L, 79_68 ,-7.9
Utah St.,L, 71_61 ,-6.5
Idaho,L, 70_64 ,-4.4
Nevada,L, 54_44 ,-0.4
