Opponent,Results,Score,PlusMinus
Holy Cross,W, 73_64 ,3.2
Loyola Marymount,W, 77_67 ,3.5
Utah,W, 75_47 ,19.2
Florida St.,W, 46_41 ,2.4
UCF,W, 59_49 ,10.5
Vermont,W, 55_48 ,5.9
Seattle,W, 80_70 ,9.2
Connecticut,L, 67_53 ,-5.7
Boston University,W, 76_52 ,10.4
Florida Atlantic,W, 63_51 ,3.3
Boston College,W, 67_46 ,4
Saint Joseph's,W, 74_69 ,-6.2
Fordham,L, 60_54 ,-0.4
Dartmouth,W, 63_47 ,3.3
Monmouth,W, 70_61 ,5
George Washington,W, 69_48 ,13.6
Dartmouth,W, 54_38 ,6
Yale,W, 65_35 ,9
Brown,W, 68_59 ,8
Cornell,W, 71_60 ,10.2
Columbia,W, 57_52 ,4.5
Penn,W, 56_50 ,3.3
Princeton,L, 70_62 ,0.3
Brown,W, 69_42 ,-
Yale,W, 66_51 ,8.9
Princeton,W, 67_64 ,-0.6
Penn,L, 55_54 ,3.5
Columbia,W, 77_70 OT,3.5
Cornell,W, 67_63 ,5.2
Vanderbilt,L, 79_70 ,-7.4
