Opponent,Results,Score,PlusMinus
UT Arlington,L, 68_61 ,0.6
Maryland Eastern Shore,W, 73_54 ,4.5
Portland St.,L, 66_48 ,-2.2
Wyoming,L, 73_58 ,-9.5
Southeastern Louisiana,L, 72_69 OT,-6.3
Louisiana Monroe,W, 73_71 ,3.2
Northwestern St.,W, 94_93 2OT,-2.8
Southern Miss,L, 78_62 ,-10.2
McNeese St.,W, 60_58 ,5.3
Arkansas Little Rock,W, 71_68 ,-7.6
Northeastern,W, 56_53 ,-2.3
Arkansas,L, 77_63 ,-1.4
SMU,L, 73_65 ,-8.5
New Mexico St.,L, 83_73 ,-7.2
Idaho,L, 90_88 OT,3.1
Utah St.,L, 69_65 ,1.6
Hawaii,W, 74_70 ,2.6
San Jose St.,W, 71_67 ,-2.3
Fresno St.,W, 59_58 ,2.7
Nevada,L, 65_63 ,-0.8
New Mexico St.,L, 83_72 ,-1.2
Utah St.,L, 77_63 ,-4.8
Idaho,L, 73_64 ,-4.6
North Dakota,W, 58_53 ,-2.6
Central Arkansas,W, 84_62 ,13.1
San Jose St.,W, 75_49 ,10.3
Hawaii,W, 84_67 ,5.2
Fresno St.,W, 75_70 ,10.2
Nevada,L, 79_69 ,-1.9
Utah St.,W, 72_70 ,4.2
Nevada,W, 78_73 ,3.9
New Mexico St.,L, 82_57 ,-15.3
