Opponent,Results,Score,PlusMinus
Florida A&M,W, 92_59 ,11.3
Delaware St.,W, 70_52 ,6.2
Saint Joseph's,L, 66_53 ,-2.4
VCU,W, 73_60 ,-0.5
LSU,L, 59_50 ,-2.1
Siena,W, 72_44 ,13.3
Northwestern,L, 76_60 ,-9.1
Tulane,L, 57_52 ,-3.4
Georgia,W, 68_56 ,2.2
Savannah St.,W, 65_45 ,11.2
Alabama A&M,W, 65_54 ,4.5
Mercer,L, 65_59 ,0.5
Fordham,L, 72_66 ,-1.5
Alabama,L, 73_48 ,-11.7
Duke,L, 81_74 ,-7.7
North Carolina St.,W, 82_71 ,4.8
Maryland,L, 61_50 ,-4.1
Virginia,L, 70_38 ,-12.7
Clemson,L, 64_62 ,-7.2
Miami FL,L, 64_49 ,-7.9
North Carolina,L, 93_81 ,-14.7
Florida St.,L, 68_54 ,-5.4
Boston College,W, 51_47 ,0.4
North Carolina St.,L, 61_52 ,-1.9
Wake Forest,L, 59_50 ,-1.1
Virginia Tech,L, 74_73 OT,0.3
Clemson,L, 56_37 ,-9.4
Maryland,W, 63_61 ,1.3
Boston College,L, 56_52 ,-6.9
Wake Forest,W, 69_62 ,1.4
Miami FL,L, 54_36 ,-2
