Opponent,Results,Score,PlusMinus
Portland St.,W, 69_61 ,5
Texas A&M Corpus Chris,W, 65_58 ,2.3
Southern Miss,W, 59_52 ,3.9
Saint Mary's,W, 70_58 ,5.4
California,L, 80_59 ,-13
Utah St.,W, 67_54 ,9.8
Texas Southern,W, 62_46 ,12.1
Iona,L, 80_78 OT,4.9
Northern Colorado,W, 71_65 ,1.6
Boise St.,W, 79_62 ,11.4
Wyoming,W, 57_46 ,1.7
The Citadel,W, 70_58 ,11.5
Troy,W, 79_62 ,11.6
Arkansas Little Rock,L, 66_59 ,-3.9
Arkansas St.,W, 53_50 ,-1.2
South Alabama,W, 67_50 ,7.6
Colorado St.,L, 79_75 ,-6.9
Western Kentucky,W, 78_65 ,17.2
Louisiana Monroe,W, 63_48 ,11.3
North Texas,L, 75_74 OT,0.3
Arkansas St.,W, 66_52 ,7.8
Arkansas Little Rock,L, 64_57 ,-3.1
Louisiana Lafayette,L, 72_71 OT,1
Middle Tennessee,W, 75_60 ,2.8
Florida Atlantic,L, 72_71 ,-5.2
FIU,W, 77_63 ,11.9
Louisiana Lafayette,W, 77_52 ,17.4
Louisiana Monroe,W, 76_57 ,9.3
North Texas,W, 64_52 ,6.1
South Alabama,W, 61_50 ,4.5
Western Kentucky,L, 67_63 ,-0.8
