Opponent,Results,Score,PlusMinus
Georgetown,L, 83_54 ,-8.8
North Florida,L, 62_57 ,0.4
Jacksonville,W, 73_70 OT,2.9
Indiana,L, 94_65 ,-11.7
Butler,L, 57_42 ,-1.7
Chattanooga,L, 65_63 ,5.7
Gardner Webb,W, 72_66 ,4
Hampton,W, 65_49 ,8.2
Norfolk St.,L, 60_58 ,-2.2
Georgia Tech,L, 65_45 ,-11.2
Wisconsin,L, 66_33 ,-14.7
Mount St. Mary's,W, 45_41 ,0.6
Arkansas,L, 83_66 ,-12.9
Coppin St.,W, 72_60 ,1.4
Morgan St.,W, 57_55 ,0.6
Florida A&M,W, 69_58 ,10
Bethune Cookman,L, 68_62 ,-2.5
South Carolina St.,W, 83_53 ,8.7
Stetson,W, 75_45 ,15.3
Howard,W, 71_50 ,4.9
South Carolina St.,W, 73_60 ,10.2
Texas A&M Corpus Chris,W, 55_49 ,4.9
North Carolina Central,W, 67_57 ,6.7
North Carolina A&T,W, 66_59 ,5.2
Florida A&M,W, 76_57 ,7
Bethune Cookman,W, 67_44 ,11.5
North Carolina Central,W, 60_47 ,9.4
North Carolina A&T,W, 62_50 ,9.7
Maryland Eastern Shore,W, 73_54 ,13.2
Hampton,L, 59_46 ,-2.2
Tennessee,L, 65_51 ,-9.6
