Opponent,Results,Score,PlusMinus
Purdue,L, 91_90 ,0.2
Western Michigan,W, 94_88 ,10.4
Maryland,W, 89_63 ,6.7
Saint Joseph's,W, 104_99 2OT,-1.8
LIU Brooklyn,W, 100_84 ,13.8
Canisius,W, 69_57 ,3.5
Niagara,W, 98_62 ,17.5
Denver,W, 80_78 OT,-4.9
Marshall,L, 82_63 ,-2.6
Richmond,W, 88_79 ,3.9
Vermont,W, 73_72 ,-1.7
William & Mary,W, 83_65 ,9.7
Hofstra,L, 83_75 ,-9
Siena,W, 95_59 ,15.2
Niagara,W, 73_61 ,3.8
Marist,W, 100_76 ,15
Manhattan,L, 75_72 ,11.2
Loyola MD,W, 74_63 ,0.3
Rider,W, 91_71 ,11.1
Siena,L, 65_62 ,8.3
Fairfield,W, 71_62 ,8.9
Saint Peter's,W, 64_40 ,7.2
Canisius,W, 105_86 ,4.1
Manhattan,W, 85_73 ,6.5
Loyola MD,L, 87_81 ,-11.9
Marist,W, 83_74 ,6
Rider,W, 75_62 ,3.1
Nevada,W, 90_84 ,2.4
Fairfield,W, 77_72 ,-1.4
Saint Peter's,W, 98_61 ,8.1
Marist,W, 87_63 ,4.4
Fairfield,L, 85_75 ,0.2
BYU,L, 78_72 ,10.6
