Opponent,Results,Score,PlusMinus
Loyola MD,W, 75_63 ,4.6
Georgia Southern,W, 81_72 ,8.4
North Carolina Central,W, 93_79 ,5.6
Dayton,L, 80_76 ,-0.9
Arizona St.,L, 84_56 ,-14.5
Texas Tech,W, 70_61 ,6.4
Nebraska,W, 55_53 ,-1.1
Richmond,L, 70_62 ,-8.7
High Point,W, 87_83 ,7.5
Seton Hall,L, 68_54 ,-6.7
Gardner Webb,W, 67_59 ,3.2
UNC Wilmington,W, 87_78 ,4.4
Yale,W, 72_71 ,9.5
Wofford,L, 56_52 ,-5.1
Virginia Tech,W, 58_55 ,5.7
Maryland,L, 70_64 ,-7.6
North Carolina St.,L, 76_40 ,-13.2
Duke,L, 91_73 ,-11.8
Boston College,W, 71_56 ,7.4
Florida St.,L, 75_52 ,-5.5
Clemson,L, 71_60 ,-4.2
North Carolina,L, 68_53 ,-8.3
North Carolina St.,L, 87_76 ,-3.5
Virginia,L, 68_44 ,-14.8
Clemson,L, 78_58 ,-7.2
Georgia Tech,W, 59_50 ,1.1
Miami FL,L, 74_56 ,-4
Boston College,W, 85_56 ,8
Duke,L, 79_71 ,-10.1
Georgia Tech,L, 69_62 ,-1.4
Maryland,L, 82_60 ,-7.3
