Opponent,Results,Score,PlusMinus
Missouri,L, 83_68 ,-5.2
Bradley,L, 66_65 ,0.2
Oregon,L, 86_61 ,-12.7
Miami OH,W, 64_57 ,-2.2
Arkansas St.,L, 79_63 ,-10.1
Southeastern Louisiana,W, 63_61 OT,2
Central Arkansas,L, 88_72 ,-6.7
UMKC,L, 74_69 ,-7.6
SMU,L, 84_65 ,-3.9
Sacramento St.,W, 77_76 ,5.2
Morehead St.,W, 67_51 ,13.4
Jacksonville St.,W, 74_56 ,6.5
Tennessee Martin,W, 73_71 ,-4.2
Eastern Kentucky,L, 63_59 ,1.6
SIU Edwardsville,W, 85_68 ,1.8
Eastern Illinois,W, 80_73 ,7.4
Tennessee Tech,L, 77_62 ,-6.6
Austin Peay,W, 65_60 ,6.2
Eastern Illinois,W, 74_53 ,4.8
Murray St.,L, 81_73 ,0.5
Tennessee St.,L, 75_72 ,-1.2
Tennessee Martin,W, 86_56 ,9.8
SIU Edwardsville,W, 85_72 ,2.6
Murray St.,L, 75_66 ,-5.9
McNeese St.,L, 74_61 ,0.4
Jacksonville St.,L, 69_59 ,-6.6
Austin Peay,L, 68_59 ,0.9
Eastern Kentucky,W, 75_65 ,8.6
Tennessee Tech,L, 77_73 ,-6.9
