Opponent,Results,Score,PlusMinus
Florida Gulf Coast,L, 68_59 ,-1.3
Nevada,L, 60_47 ,-11.5
BYU,L, 90_51 ,-7.3
Longwood,L, 70_67 ,-2.4
Wofford,L, 56_49 ,-2.9
Baylor,L, 90_54 ,-11.8
Iowa St.,L, 84_59 ,-17.1
Stephen F. Austin,W, 53_50 ,1.6
Oregon,L, 74_66 ,-4.2
North Carolina Central,L, 69_58 ,-3.5
Southern,L, 73_65 ,-4.6
Alcorn St.,W, 55_47 ,5.7
Texas Southern,L, 84_49 ,-9.9
Jackson St.,W, 72_66 ,-
Grambling St.,W, 81_64 ,13
Mississippi Valley St.,L, 81_57 ,-2.3
Arkansas Pine Bluff,W, 76_75 ,0.7
Alabama St.,W, 64_57 ,-0.1
Alabama A&M,L, 64_54 ,3.2
Texas Southern,W, 73_67 ,7.1
Jackson St.,L, 62_48 ,-4
Grambling St.,W, 71_52 ,1.1
Mississippi Valley St.,L, 60_58 ,-6.6
Arkansas Pine Bluff,L, 61_58 ,-0.2
Alabama A&M,W, 60_52 ,-7.5
Alabama St.,W, 62_59 ,6.9
Southern,L, 64_63 ,-6.7
Alcorn St.,W, 64_61 ,3.1
Alcorn St.,L, 103_79 ,-24.2
