Opponent,Results,Score,PlusMinus
BYU,W, 69_62 ,1.7
Weber St.,L, 73_63 ,-8.8
Southern Utah,W, 65_62 ,0.7
Texas A&M Corpus Chris,L, 58_55 OT,0.8
Idaho St.,W, 75_62 ,4.2
Denver,L, 67_54 ,-9.8
Pacific,L, 65_57 ,-6.5
Utah Valley,W, 63_54 ,6.9
Wichita St.,L, 83_76 ,-9.3
Seattle,W, 78_53 ,10.3
UT Arlington,W, 73_69 ,6.8
Saint Peter's,W, 72_47 ,18.5
Kent St.,W, 81_62 ,11.5
Mississippi St.,L, 66_64 ,0.3
Fresno St.,W, 72_53 ,9.4
Nevada,L, 78_71 ,-4.5
New Mexico St.,L, 80_60 ,-2.4
Louisiana Tech,W, 69_65 ,-1.6
Seattle,L, 73_66 ,-7.5
Idaho,L, 57_54 ,3.2
Hawaii,W, 77_72 ,6.9
San Jose St.,W, 82_65 ,7.4
Nevada,L, 53_52 ,0
Fresno St.,L, 60_54 ,-4.8
Louisiana Tech,W, 77_63 ,4.8
New Mexico St.,L, 80_69 ,-1.7
UC Santa Barbara,L, 72_64 ,-4.8
Idaho,W, 67_50 ,-1.2
San Jose St.,W, 71_61 ,6.5
Hawaii,W, 61_60 ,-1.2
Louisiana Tech,L, 72_70 ,-4.2
Cal St. Bakersfield,W, 75_69 ,5.9
Idaho,W, 76_56 ,16.8
Loyola Marymount,W, 77_69 ,6
Oakland,W, 105_81 ,14.1
Mercer,L, 70_67 ,-3.6
