Opponent,Results,Score,PlusMinus
Penn,L, 59_45 ,-7.5
St. John's,L, 82_59 ,-5.4
Loyola MD,L, 73_63 ,-7
VMI,L, 84_79 ,-3.4
Central Connecticut,L, 77_69 ,-2.3
Rutgers,L, 94_56 ,-15.9
American,L, 69_58 ,-4.4
Towson,W, 62_58 ,1.2
Morgan St.,L, 73_60 ,-5.8
Rider,L, 73_66 OT,-6.8
Indiana,L, 89_47 ,-13.1
Niagara,L, 92_75 ,-8.5
New Hampshire,W, 82_76 ,-0.8
Albany,L, 89_72 ,-2.7
Maine,L, 89_70 ,-11
Stony Brook,L, 89_49 ,-14.9
Hartford,L, 74_57 ,-4.4
Binghamton,W, 64_58 ,7.1
Vermont,L, 90_62 ,-12
Boston University,L, 83_48 ,-13.1
Albany,L, 87_76 ,-11.4
Maine,L, 77_76 OT,-0.8
Hartford,L, 76_70 ,-0.6
Stony Brook,L, 80_68 ,-0.6
New Hampshire,L, 66_60 ,1.3
Binghamton,W, 70_56 ,4.3
Canisius,L, 73_66 ,-8.5
Boston University,L, 73_52 ,-11.5
Vermont,L, 80_49 ,-8.3
Binghamton,L, 73_67 OT,-2.1
