Opponent,Results,Score,PlusMinus
Valparaiso,W, 73_64 ,5.5
Duquesne,W, 67_59 ,3
Ball St.,W, 73_63 ,-4
St. John's,W, 81_72 ,0.7
Mississippi St.,L, 67_57 ,-4.1
San Diego St.,L, 61_57 ,-8
New Mexico St.,W, 83_76 ,2.2
Northern Arizona,W, 53_39 ,4.4
Florida,L, 78_72 OT,-0.7
Clemson,W, 63_47 ,10
Gonzaga,L, 71_60 ,-12.9
Oakland,W, 85_73 ,8.3
Bryant,W, 100_60 ,12
Arizona St.,W, 68_51 ,13.4
UCLA,L, 65_58 ,-5.3
USC,W, 57_46 ,12.1
Oregon St.,W, 81_73 OT,1.7
Oregon,L, 59_57 ,-6.8
Utah,W, 77_51 ,8.3
Colorado,L, 64_63 ,0.6
Washington St.,W, 85_61 ,9.4
Washington,L, 69_67 ,-3.1
California,W, 78_74 ,2
Stanford,W, 56_43 ,1.9
Colorado,W, 71_57 ,3.1
Utah,W, 70_61 ,-5.6
Washington St.,W, 76_72 ,-1.1
Washington,L, 79_70 ,-5
USC,W, 70_54 ,3.4
UCLA,W, 65_63 ,0.1
Arizona St.,L, 87_80 ,-0.3
UCLA,W, 66_58 ,4.4
Oregon St.,W, 72_61 ,3.9
Colorado,L, 53_51 ,-4.4
Bucknell,L, 65_54 ,-4.4
