Opponent,Results,Score,PlusMinus
Michigan St.,W, 67_55 ,7.2
UNC Asheville,W, 91_75 ,8.5
Mississippi Valley St.,W, 101_75 ,10.5
Tennessee St.,W, 102_69 ,11.9
South Carolina,W, 87_62 ,12.8
UNLV,L, 90_80 ,-4.1
Wisconsin,W, 60_57 ,2.9
Kentucky,L, 73_72 ,1.9
Evansville,W, 97_48 ,21.4
Long Beach St.,W, 84_78 ,3.2
Appalachian St.,W, 97_82 ,12.9
Nicholls St.,W, 99_49 ,17.1
Texas,W, 82_63 ,13.2
Elon,W, 100_62 ,20.9
Monmouth,W, 102_65 ,18.5
Boston College,W, 83_60 ,10.6
Miami FL,W, 73_56 ,11.4
Florida St.,L, 90_57 ,-12.3
Virginia Tech,W, 82_68 ,3.2
North Carolina St.,W, 74_55 ,12
Georgia Tech,W, 93_81 ,14.7
Wake Forest,W, 68_53 ,8.3
Maryland,W, 83_74 ,-0.6
Duke,L, 85_84 ,2.4
Virginia,W, 70_52 ,2.2
Miami FL,W, 73_64 ,-0.8
Clemson,W, 74_52 ,7.2
North Carolina St.,W, 86_74 ,8.9
Virginia,W, 54_51 ,1.1
Maryland,W, 88_64 ,9.2
Duke,W, 88_70 ,15.2
Maryland,W, 85_69 ,9.6
North Carolina St.,W, 69_67 ,-0.1
Florida St.,L, 85_82 ,-6.7
Vermont,W, 77_58 ,8.1
Creighton,W, 87_73 ,10.4
Ohio,W, 73_65 OT,4.9
Kansas,L, 80_67 ,-2
