Opponent,Results,Score,PlusMinus
Columbia,W, 62_58 ,-5.6
Mercer,L, 66_46 ,-4.8
Loyola Chicago,W, 63_51 ,4.9
Clemson,L, 59_49 ,-0.5
Elon,L, 77_70 ,-2.7
Davidson,L, 86_65 ,-8.8
Jacksonville,W, 85_79 ,4.1
Western Kentucky,W, 76_63 ,7.3
Presbyterian,L, 75_71 ,-0.5
Georgia,L, 64_50 ,-9.8
UNC Wilmington,L, 72_61 ,-8.5
The Citadel,W, 77_45 ,9.5
College of Charleston,L, 66_43 ,-7.8
Appalachian St.,L, 56_50 ,-1.4
Western Carolina,W, 58_55 ,5.1
Georgia Southern,W, 64_54 ,6.5
Wofford,L, 79_72 ,1.1
College of Charleston,W, 69_63 ,4.9
The Citadel,W, 67_58 ,1.6
Davidson,L, 71_53 ,-6.6
UNC Greensboro,W, 93_85 ,5.6
Georgia Southern,L, 64_57 ,-2.5
Appalachian St.,L, 79_69 ,-1.6
Western Carolina,W, 80_66 ,11.7
Samford,L, 55_49 ,-2.6
Chattanooga,W, 65_55 ,5.4
Wofford,L, 67_52 ,-6.3
Samford,W, 75_66 ,5.3
Davidson,L, 73_54 ,-11.4
