Opponent,Results,Score,PlusMinus
Longwood,W, 78_70 ,1.6
Siena,L, 65_56 ,-4.9
Quinnipiac,L, 78_54 ,-18
Tulane,L, 57_55 ,-1.4
Albany,L, 69_62 ,-9.1
Mount St. Mary's,W, 64_56 ,6.9
Maryland Eastern Shore,L, 59_46 ,-4.2
Elon,L, 51_48 ,-2.1
Monmouth,L, 69_67 ,-0.6
Missouri,L, 84_59 ,-12.1
Presbyterian,L, 58_42 ,-9.3
Mercer,L, 65_56 ,-2.6
Norfolk St.,L, 71_65 ,0.7
Lafayette,L, 65_63 ,3
Holy Cross,L, 73_69 ,-0.9
Army,L, 75_62 ,-10.4
American,L, 67_60 ,-10.7
Colgate,L, 65_54 OT,2.4
Lehigh,L, 71_60 ,-7.8
Bucknell,L, 66_51 ,-10
Lafayette,L, 62_41 ,-7.4
Holy Cross,L, 64_52 ,-5
Army,L, 69_63 2OT,-1.3
American,L, 69_47 ,-17.8
Colgate,L, 59_57 ,-3.1
Lehigh,L, 58_41 ,-4.7
Bucknell,L, 64_55 ,-8
Bucknell,L, 87_63 ,-11.9
