Opponent,Results,Score,PlusMinus
West Virginia,L, 78_71 ,-6.4
UTSA,L, 78_77 ,1.1
Arkansas Pine Bluff,W, 80_44 ,13.9
Austin Peay,W, 71_59 ,1.5
SMU,W, 62_56 ,5.3
FIU,W, 73_65 ,6.7
Missouri St.,W, 68_63 ,7.4
Southern Utah,W, 61_55 ,0.3
Oklahoma,L, 73_59 ,-6.6
Arkansas Little Rock,W, 58_55 ,-3.3
Gonzaga,L, 67_61 ,-4.8
Xavier,W, 64_42 ,11.4
Texas Tech,W, 72_56 ,9.8
UMKC,W, 72_65 ,5.1
South Dakota,W, 79_67 ,9.7
Oakland,W, 89_80 ,7.3
North Dakota St.,W, 89_80 ,3.5
South Dakota St.,W, 97_75 ,2.2
Western Illinois,W, 71_70 2OT,-2
IUPUI,W, 81_71 ,1.1
IPFW,W, 65_54 ,2.1
Oakland,W, 93_86 ,0.7
South Dakota,W, 97_64 ,13.1
UMKC,W, 77_67 ,9.3
South Dakota St.,L, 75_60 ,-11.1
North Dakota St.,W, 85_76 ,3.7
IUPUI,W, 76_74 OT,1.3
Western Illinois,W, 61_51 ,2.3
IPFW,W, 75_71 ,-2.6
Akron,W, 67_61 ,6
Southern Utah,W, 73_71 ,2.1
IPFW,W, 71_67 ,4.7
Western Illinois,L, 54_53 ,0.3
Nevada,L, 68_59 ,0.6
