Opponent,Results,Score,PlusMinus
Fresno St.,L, 55_47 ,-3.6
SIU Edwardsville,W, 68_38 ,14
Lipscomb,W, 78_70 ,6.2
Rutgers,W, 76_70 ,4.3
Illinois,L, 63_59 ,-1.2
Bethune Cookman,W, 75_51 ,9.6
Chicago St.,W, 85_41 ,15.1
UNC Wilmington,L, 63_54 ,-5.3
Morehead St.,W, 78_73 ,6.2
Norfolk St.,W, 68_36 ,7.3
Arkansas Little Rock,W, 72_65 ,7.7
Northern Iowa,W, 65_61 ,5.6
Southern Illinois,L, 86_71 ,-10.3
Missouri St.,W, 68_60 ,6.2
Evansville,W, 75_73 ,-1
Wichita St.,L, 65_62 ,-11.3
Creighton,L, 87_78 ,-5.4
Drake,L, 77_60 ,-9.4
Indiana St.,W, 67_54 ,1.9
Evansville,L, 79_71 ,-10.2
Missouri St.,W, 76_69 OT,-5.2
Southern Illinois,W, 60_40 ,8.9
Creighton,L, 102_74 ,-16.4
Bradley,W, 78_48 ,18.7
Drake,W, 64_53 ,7.2
Northern Iowa,L, 78_63 ,-6.1
Indiana St.,L, 83_77 OT,0.4
Oakland,W, 79_75 ,-4.7
Wichita St.,L, 68_55 ,-9.5
Bradley,W, 54_53 ,-1.5
Northern Iowa,W, 54_42 ,0.8
Wichita St.,W, 65_64 ,-4.3
Creighton,L, 83_79 OT,-2.3
Mississippi,W, 96_93 OT,5.5
Stanford,L, 92_88 OT,0.1
