Opponent,Results,Score,PlusMinus
Houston,L, 88_42 ,-24.8
Mississippi,L, 69_39 ,-23.6
Utah Valley,L, 64_34 ,-15.7
Oakland,L, 75_45 ,-9.9
Arkansas,L, 86_44 ,-15.1
Washington St.,L, 69_37 ,-11.2
Texas Tech,L, 87_59 ,-18.9
North Texas,L, 82_40 ,-10.4
TCU,L, 85_53 ,-12.4
LSU,L, 69_37 ,-11.6
Alabama St.,L, 73_62 ,-7.4
Alabama A&M,W, 60_55 ,5.1
Southern,L, 72_59 ,-10.3
Alcorn St.,W, 72_71 ,1.5
Texas Southern,L, 61_57 ,0.3
Prairie View A&M,L, 81_64 ,-13
Jackson St.,L, 80_67 ,-12
Arkansas Pine Bluff,W, 60_55 ,-1.3
Mississippi Valley St.,L, 77_59 ,-10.2
Southern,L, 57_53 ,3.6
Alcorn St.,L, 57_55 ,-1.3
Texas Southern,L, 72_54 ,-7.1
Prairie View A&M,L, 71_52 ,-1.1
Jackson St.,L, 63_60 ,-3.6
Mississippi Valley St.,L, 79_60 ,-8.4
Arkansas Pine Bluff,L, 68_53 ,-12
Alabama St.,L, 63_61 ,-7.3
Alabama A&M,W, 75_72 OT,-
