Opponent,Results,Score,PlusMinus
Portland St.,L, 66_65 ,4.9
San Francisco,L, 69_63 ,-2.8
Montana St.,W, 85_73 ,5.9
Stanford,L, 72_49 ,-13.6
Harvard,L, 80_70 ,-9.2
Idaho,L, 73_62 ,-8.6
Arkansas St.,L, 87_74 ,-4.4
Utah St.,L, 78_53 ,-10.3
Virginia,L, 83_77 ,0.5
Nebraska Omaha,W, 91_72 ,9.5
San Jose St.,L, 84_74 ,-3
Utah Valley,L, 77_72 ,-7.2
Washington,L, 91_83 ,-5.4
Utah Valley,L, 84_74 ,-6.9
Eastern Washington,W, 91_78 ,3.8
Utah St.,W, 73_66 ,7.5
UC Irvine,L, 78_67 ,-4.8
Arkansas St.,W, 75_69 ,7
Idaho,L, 70_69 ,5.9
Longwood,W, 100_99 OT,-7.4
Pepperdine,W, 81_70 ,5.6
UC Davis,W, 73_59 ,1
Fresno St.,L, 78_72 ,-0.2
Longwood,W, 111_74 ,30.6
Portland St.,W, 94_83 ,7.3
