Opponent,Results,Score,PlusMinus
Canisius,W, 82_73 ,2
La Salle,L, 92_83 ,-5
Robert Morris,L, 82_77 ,-2.8
Rider,W, 86_69 ,6.8
Penn,W, 60_58 ,0
Hofstra,W, 62_60 ,-1.8
Kent St.,L, 71_51 ,-0.9
The Citadel,W, 67_49 ,12.4
George Washington,W, 62_57 ,9.9
Rhode Island,L, 79_60 ,-9.7
Stetson,W, 71_69 OT,-1.1
Old Dominion,L, 67_61 OT,4.3
William & Mary,L, 68_61 ,-4.2
Northeastern,L, 68_56 ,-2.4
Hampton,W, 74_67 ,2.5
VCU,L, 65_45 ,-4.5
George Mason,L, 89_83 ,-12.7
UNC Wilmington,W, 69_61 ,2.2
Hofstra,L, 71_69 ,-3.2
Georgia St.,L, 74_58 ,-4.1
William & Mary,W, 59_47 ,2.5
George Mason,L, 89_79 ,-3.5
East Tennessee St.,L, 70_56 ,-10.4
Old Dominion,L, 80_71 ,-10
Delaware,L, 85_80 ,-5.3
Drexel,L, 63_56 ,-4.2
Towson,W, 58_56 ,8.3
Georgia St.,L, 67_64 ,-3.2
Detroit,L, 82_70 ,-5.7
Drexel,L, 78_61 ,-2.7
Towson,W, 65_59 ,-1.2
UNC Wilmington,L, 70_59 ,-7.2
