Opponent,Results,Score,PlusMinus
Kansas,L, 100_54 ,-22.5
Michigan,L, 64_47 ,-19
Belmont,L, 87_41 ,-20.3
UNC Greensboro,L, 72_60 ,-2.5
Oregon St.,L, 66_46 ,-6.7
Massachusetts,L, 86_56 ,-14.2
George Mason,L, 65_53 ,-9
La Salle,L, 89_51 ,-16.5
UMBC,L, 62_58 ,-1.2
Coppin St.,L, 71_57 ,-3.1
Manhattan,L, 81_62 ,-6.4
Vermont,L, 65_49 ,-15.8
Virginia,L, 57_50 ,-1.7
Northeastern,L, 57_48 ,-3.7
Drexel,L, 60_27 ,-13.6
Old Dominion,L, 75_38 ,-14.7
William & Mary,L, 66_49 ,-2.1
Georgia St.,L, 57_42 ,-9.1
Old Dominion,L, 71_41 ,-9.2
George Mason,L, 72_60 ,-9.2
Delaware,L, 62_43 ,-4.5
VCU,L, 67_42 ,-11.6
UNC Wilmington,W, 66_61 ,1
Hofstra,L, 74_49 ,-11.1
Drexel,L, 65_57 ,-6.2
VCU,L, 66_43 ,-10.5
James Madison,L, 58_56 ,-8.3
Northeastern,L, 70_51 ,-9.9
New Hampshire,L, 72_58 ,-9
Delaware,L, 76_69 ,-1.8
James Madison,L, 65_59 ,1.2
Delaware,L, 72_65 ,-6.9
