Opponent,Results,Score,PlusMinus
St. Francis PA,W, 63_57 ,6.3
Seton Hall,L, 69_54 ,-6.9
Georgia Tech,L, 73_60 ,0.5
Western Kentucky,W, 69_64 ,-3
Western Kentucky,W, 68_45 ,5.3
Alabama,L, 72_64 ,0.1
South Florida,W, 69_46 ,3.8
George Washington,W, 75_60 ,7.7
Richmond,W, 73_51 ,4.8
UNC Wilmington,W, 87_64 ,10.9
UAB,W, 68_49 ,9.9
UNC Greensboro,W, 80_68 ,5.4
Akron,W, 76_75 OT,-2.4
Hofstra,W, 80_63 ,9.8
Georgia St.,L, 55_53 ,-3.9
Drexel,L, 64_58 ,0.5
James Madison,W, 65_45 ,4.5
Delaware,W, 68_55 ,7.3
William & Mary,W, 69_68 OT,4
Old Dominion,W, 61_48 ,3.8
Hofstra,W, 61_49 ,6
Towson,W, 67_42 ,11.6
Georgia St.,W, 59_58 ,4.7
William & Mary,W, 87_78 ,7.7
Northeastern,W, 59_56 ,3.8
Towson,W, 66_43 ,10.5
Old Dominion,W, 68_64 ,-1.2
George Mason,L, 62_61 ,2.2
Northern Iowa,W, 77_68 ,1.3
UNC Wilmington,W, 63_59 ,0.9
George Mason,W, 89_77 ,12.4
Northeastern,W, 75_65 ,7.5
George Mason,W, 74_64 ,15.2
Drexel,W, 59_56 ,7.6
Wichita St.,W, 62_59 ,4.2
Indiana,L, 63_61 ,2.2
