Opponent,Results,Score,PlusMinus
North Dakota St.,L, 73_65 ,-3.6
Northern Arizona,W, 69_50 ,4.6
Louisiana Lafayette,W, 71_70 ,3.1
San Jose St.,W, 83_81 OT,1.8
Seattle,W, 69_63 ,2.8
Dartmouth,W, 71_69 ,-0
Murray St.,L, 70_67 ,-7.1
New Mexico St.,L, 81_71 ,1.2
Montana,W, 65_62 ,2.9
Pacific,W, 79_69 ,0.7
Holy Cross,L, 88_83 ,-3.6
Pepperdine,L, 77_61 ,-6.8
Loyola Marymount,L, 77_76 OT,-8.9
Morgan St.,W, 87_74 ,6.8
BYU,L, 81_56 ,-17.2
Saint Mary's,L, 87_72 ,-10.1
Portland,W, 104_70 ,14.9
Pepperdine,W, 78_63 ,4.5
Gonzaga,L, 74_63 ,-7.5
Portland,W, 72_71 ,0
Santa Clara,W, 90_77 ,6.6
San Diego,W, 84_70 ,1.6
Loyola Marymount,L, 90_88 ,8.2
Santa Clara,W, 85_69 ,-3.8
San Diego,W, 81_70 ,9.5
BYU,L, 85_84 ,-5.9
Gonzaga,W, 66_65 ,-0.5
Saint Mary's,L, 67_60 ,-2.2
Portland,W, 87_66 ,11.2
Loyola Marymount,W, 67_60 ,0.6
Saint Mary's,L, 83_78 ,0.7
Washington St.,L, 89_75 ,-5.9
