Opponent,Results,Score,PlusMinus
Eastern Kentucky,W, 76_66 ,7.1
Akron,L, 68_58 ,-4.4
South Alabama,W, 80_65 ,11.6
Texas A&M,W, 69_60 ,12.3
Arizona,W, 67_57 ,4.1
Louisiana Monroe,W, 78_63 ,2.9
Tennessee Martin,W, 76_50 ,10.8
North Texas,W, 82_59 ,16.8
West Virginia,W, 75_62 ,4.2
Troy,W, 106_68 ,15.3
Florida Atlantic,W, 75_68 ,5.5
Detroit,W, 80_75 ,4.9
Northwestern St.,W, 82_67 ,12.4
Baylor,L, 54_52 ,-0.3
Utah St.,W, 66_64 ,-0.3
Arkansas,L, 98_88 ,-9
Tennessee,W, 62_58 ,4.4
Alabama,W, 56_52 ,2.6
Mississippi,L, 75_68 ,-4.8
Vanderbilt,W, 78_77 OT,-2.2
LSU,W, 76_71 ,1.9
Florida,L, 69_57 ,-3.9
Auburn,W, 91_88 ,4.2
Mississippi,W, 70_60 ,10.7
Georgia,L, 70_68 OT,1.4
LSU,L, 69_67 OT,5
Auburn,L, 65_55 ,-2.9
Kentucky,L, 73_64 ,6
Alabama,L, 67_50 ,-5.7
South Carolina,W, 69_67 OT,1
Arkansas,W, 79_59 ,9.6
Georgia,L, 71_61 ,-2.2
Massachusetts,L, 101_96 2OT,-5.4
