Opponent,Results,Score,PlusMinus
St. Bonaventure,L, 79_58 ,-4.9
Binghamton,W, 76_61 ,3.8
Buffalo,L, 68_59 ,-5.6
Boston University,W, 71_66 ,5.9
Delaware,L, 72_64 ,-3.2
American,L, 65_63 ,-5.5
Lehigh,W, 81_79 OT,-1.2
Albany,W, 85_82 OT,-3
Illinois,L, 64_60 ,2.1
Penn St.,L, 74_67 ,0.4
Stony Brook,L, 68_59 OT,-8.4
Bucknell,L, 63_60 ,1.4
Maryland,L, 70_62 ,-10.5
Princeton,W, 67_59 ,2
Penn,L, 64_52 ,-9.5
Columbia,L, 61_56 ,-4.8
Columbia,W, 65_60 ,3.8
Harvard,L, 71_60 ,-10.2
Dartmouth,W, 68_59 ,6.4
Yale,W, 85_84 OT,-2.3
Brown,W, 72_63 ,6.2
Penn,L, 73_66 ,-1.4
Princeton,L, 75_57 ,-11.2
Brown,W, 69_63 ,10.4
Yale,L, 71_40 ,-10
Dartmouth,W, 70_57 ,6.9
Harvard,L, 67_63 ,-5.2
