Opponent,Results,Score,PlusMinus
Illinois Chicago,W, 68_57 ,0.4
Texas Southern,L, 66_49 ,-6.8
Arkansas Little Rock,W, 62_51 ,-0.7
IUPUI,W, 66_64 ,2.9
Michigan St.,L, 72_40 ,-10.9
Syracuse,L, 84_48 ,-7.1
Colgate,L, 74_70 ,-5
Drake,L, 66_53 ,-1.5
Purdue,L, 61_36 ,-9.2
Radford,W, 52_48 ,0.5
Virginia Tech,L, 71_50 ,-12.7
Santa Clara,L, 75_55 ,-10.4
Air Force,L, 42_37 ,-0.2
Northern Illinois,W, 47_40 ,2.5
Central Michigan,L, 60_56 ,0.7
Ball St.,W, 51_48 ,-1.9
Western Michigan,W, 62_59 OT,-3.4
Toledo,W, 41_38 ,1.3
Buffalo,L, 65_47 ,-6.6
Bowling Green,W, 55_50 ,0.7
Miami OH,L, 62_57 OT,3.2
Akron,L, 77_47 ,-16.1
Kent St.,L, 62_58 ,1.8
Ohio,W, 68_55 ,6.9
Central Michigan,L, 55_52 ,-6.1
Green Bay,L, 54_49 ,-3.8
Northern Illinois,W, 48_45 ,-2.5
Ball St.,W, 61_50 ,0.6
Western Michigan,W, 54_53 ,0.2
Toledo,L, 76_51 ,-9.2
Northern Illinois,L, 55_52 ,-4.3
