Opponent,Results,Score,PlusMinus
Nevada,W, 71_67 ,7.7
Canisius,W, 95_70 ,14.7
Morgan St.,W, 92_55 ,11.6
Cal Poly,W, 75_52 ,6.9
USC,W, 66_55 ,2.1
North Carolina,W, 90_80 ,4.1
UC Santa Barbara,W, 94_88 2OT,1.1
Wichita St.,L, 89_70 ,-10.6
Wisconsin,L, 62_51 ,-9.2
UTEP,W, 65_54 ,1.2
Illinois,W, 64_48 ,6.8
Louisiana Monroe,W, 81_63 ,10.1
California,W, 85_68 ,13.1
Central Arkansas,W, 124_75 ,18.7
Hawaii,W, 74_69 ,4.4
Cal St. Bakersfield,W, 89_57 ,11.3
San Diego St.,L, 69_67 ,-4.4
TCU,W, 101_78 ,17
New Mexico,W, 80_63 ,6.1
Boise St.,W, 77_72 OT,4
Air Force,W, 65_63 OT,1.5
Colorado St.,W, 82_63 ,6.6
Wyoming,L, 68_66 ,-3.1
San Diego St.,W, 65_63 ,3.6
TCU,L, 102_97 OT,6.2
New Mexico,L, 65_45 ,-2.4
Boise St.,W, 75_58 ,10.3
Air Force,W, 68_58 ,12
Colorado St.,L, 66_59 ,6.9
Wyoming,W, 74_63 ,6.3
Wyoming,W, 56_48 ,10.6
New Mexico,L, 72_67 ,1.1
Colorado,L, 68_64 ,-9.9
