Opponent,Results,Score,PlusMinus
Belmont,W, 97_81 ,8.2
Michigan,L, 73_61 ,-5.8
Tennessee,W, 99_97 2OT,4.8
Georgetown,L, 91_88 OT,-1.8
Jackson St.,W, 70_45 ,9.2
Austin Peay,W, 91_60 ,17.7
Miami FL,W, 71_54 ,2.4
Murray St.,L, 76_72 ,-5.2
Louisville,L, 95_87 ,-4.9
Lipscomb,W, 85_75 ,6.5
Georgetown,L, 70_59 ,-8
Robert Morris,W, 64_47 ,11.1
Charlotte,W, 67_58 ,2.3
Tennessee,W, 69_51 ,6.2
UAB,W, 62_59 ,0.9
Southern Miss,W, 60_58 ,3.1
Houston,W, 89_55 ,10.8
UCF,L, 68_67 ,-2.5
SMU,W, 63_45 ,2.9
Rice,W, 73_51 ,9.9
Marshall,W, 83_76 ,-0.8
Southern Miss,L, 75_72 ,2
Xavier,W, 72_68 ,-3.5
East Carolina,W, 70_59 ,8
UAB,W, 79_45 ,18.2
Tulane,W, 82_64 ,2.5
UTEP,L, 60_58 ,5.2
East Carolina,W, 70_47 ,8.3
Marshall,W, 87_67 ,6.2
UCF,W, 84_55 ,10.9
Tulsa,W, 78_66 ,11.3
UTEP,W, 65_47 ,4
UCF,W, 83_52 ,11.4
Marshall,W, 83_57 ,11
Saint Louis,L, 61_54 ,0.4
