Opponent,Results,Score,PlusMinus
Dayton,L, 87_58 ,-4.8
Michigan,L, 59_55 ,-3
North Dakota,W, 65_62 ,5.2
North Dakota St.,W, 55_51 ,4.9
South Dakota St.,L, 67_66 ,-0.5
Eastern Illinois,W, 64_48 ,4.6
Illinois Chicago,L, 57_56 ,-3.3
North Dakota,W, 68_46 ,9.5
IUPUI,L, 75_68 ,-6.2
South Dakota,W, 67_44 ,3.6
Oakland,W, 71_61 ,4
IPFW,W, 75_65 ,6.1
Oral Roberts,L, 71_70 2OT,2
Southern Utah,L, 65_55 ,-4.6
UMKC,L, 72_50 ,-6.1
South Dakota,W, 47_45 ,8.1
Nebraska Omaha,W, 81_70 ,3.4
IUPUI,W, 57_55 ,2.3
IPFW,W, 62_52 ,4.1
Oakland,L, 74_70 2OT,-1.7
Southern Utah,L, 60_44 ,-1.2
Oral Roberts,L, 61_51 ,-2.3
UMKC,W, 47_42 ,0.4
Evansville,L, 68_45 ,-8.6
South Dakota St.,L, 74_57 ,-9.4
North Dakota St.,W, 77_64 ,4
Nebraska Omaha,W, 72_51 ,8.7
North Dakota St.,W, 58_53 ,0.5
Oral Roberts,W, 54_53 ,-0.3
South Dakota St.,L, 52_50 OT,3.1
Oregon St.,L, 80_59 ,-12.6
