Opponent,Results,Score,PlusMinus
South Carolina,L, 75_50 ,-7.9
Presbyterian,W, 80_73 ,4.5
Iowa St.,L, 92_60 ,-6.8
Northern Iowa,L, 59_39 ,-12.1
Northern Colorado,L, 74_57 ,-9.5
Florida A&M,W, 62_46 ,8
Samford,W, 75_71 ,1.1
UNC Greensboro,W, 73_69 ,0.7
Purdue,L, 65_60 ,-0.9
Kent St.,L, 58_56 ,-0.1
Bradley,W, 68_67 ,-0.3
UNC Asheville,W, 86_67 ,8.3
North Carolina St.,L, 82_55 ,-18.5
Chattanooga,L, 78_62 ,-2.5
Wofford,W, 67_57 ,7.1
Davidson,L, 88_67 ,-10.4
Furman,L, 58_55 ,-5.1
Appalachian St.,L, 84_72 ,-2
Elon,L, 71_63 ,-1.7
UNC Greensboro,L, 89_86 OT,-3.3
Wofford,L, 82_56 ,-8.7
Chattanooga,W, 82_76 ,8.6
Georgia Southern,L, 68_65 ,-1
College of Charleston,L, 62_58 ,-0.1
Furman,L, 80_66 ,-11.7
The Citadel,W, 70_53 ,10.6
Elon,W, 78_76 OT,-3.3
Samford,W, 79_77 ,6.4
Appalachian St.,W, 83_75 ,0.8
The Citadel,W, 68_56 ,6.8
Wofford,W, 82_59 ,8.7
UNC Greensboro,W, 82_77 ,4.8
Davidson,L, 93_91 2OT,-1.1
