Opponent,Results,Score,PlusMinus
Arkansas Little Rock,L, 72_66 ,-3.5
Alabama St.,W, 67_60 ,1.6
Marshall,L, 83_61 ,-12.3
Cincinnati,L, 71_43 ,-9.2
Jacksonville St.,W, 66_61 OT,-2.4
Arkansas Little Rock,W, 80_65 ,10.2
Missouri,L, 90_56 ,-23.4
Louisiana Tech,L, 94_93 2OT,2.8
Louisiana Monroe,W, 76_63 ,11.6
Mississippi St.,L, 82_67 ,-12.4
Oklahoma,L, 83_63 ,-8.5
Texas St.,W, 83_68 ,7.2
Nicholls St.,W, 80_79 ,-6.7
Central Arkansas,L, 77_73 ,7.4
UTSA,L, 80_62 ,-9.1
McNeese St.,W, 64_61 ,3.9
Lamar,W, 74_62 ,2.6
Southeastern Louisiana,W, 55_38 ,5.5
Central Arkansas,W, 79_68 ,7.1
Texas A&M Corpus Chris,W, 82_68 ,8.9
Lamar,L, 85_66 ,-6.6
Southeastern Louisiana,L, 66_61 ,0.4
McNeese St.,L, 70_61 ,-9.1
Campbell,W, 100_86 ,10.7
Sam Houston St.,L, 50_37 ,-5.4
UT Arlington,L, 79_70 ,-0.3
Nicholls St.,W, 92_61 ,14.7
Stephen F. Austin,L, 62_52 ,-2.6
Lamar,L, 76_69 ,-3.7
