Opponent,Results,Score,PlusMinus
New Mexico St.,L, 62_53 ,0.2
Arizona St.,W, 76_71 ,1.3
Santa Clara,L, 79_76 OT,-5.7
Washington St.,W, 72_62 ,10.6
Boston College,W, 75_57 ,13.1
Idaho St.,W, 65_41 ,10
Missouri St.,W, 76_60 ,14.7
USC,W, 44_41 ,6.1
Oklahoma St.,W, 66_56 ,4
Montana St.,W, 91_46 ,26.8
UMKC,W, 87_62 ,12.5
New Mexico St.,W, 89_69 ,13.5
Saint Louis,W, 64_60 ,-0.1
Houston Baptist,W, 98_61 ,17.1
North Dakota,W, 85_57 ,10
Wyoming,W, 72_62 ,4.2
San Diego St.,L, 75_70 ,0.2
UNLV,L, 80_63 ,-6.1
Colorado St.,W, 85_52 ,12.9
TCU,W, 71_54 ,6.5
Air Force,W, 81_42 ,14.4
Boise St.,W, 65_49 ,8.5
Wyoming,W, 48_38 ,-0
San Diego St.,W, 77_67 ,6.1
UNLV,W, 65_45 ,2.4
Colorado St.,L, 71_63 ,-2.5
TCU,L, 83_64 ,-4.4
Air Force,W, 86_56 ,15
Boise St.,W, 76_61 ,1.1
Air Force,W, 79_64 ,10.3
UNLV,W, 72_67 ,-1.1
San Diego St.,W, 68_59 ,10.7
Long Beach St.,W, 75_68 ,1.2
Louisville,L, 59_56 ,-3.1
