Opponent,Results,Score,PlusMinus
Long Beach St.,L, 69_61 ,-2.5
Montana,L, 57_52 ,-6.9
Montana St.,W, 76_67 ,10.6
Eastern Washington,L, 73_66 ,-12.9
UC Davis,W, 94_74 ,12.2
Washington St.,L, 66_64 ,-4
Oregon St.,W, 74_60 ,9.8
Seattle,W, 73_62 ,8.6
Cal St. Bakersfield,W, 72_44 ,9.5
Wright St.,L, 80_78 OT,0.4
Green Bay,L, 63_61 ,-2.9
Boise St.,L, 76_73 ,-5.1
Nevada,L, 73_55 ,-12.1
Fresno St.,W, 63_59 ,2.9
Louisiana Tech,W, 90_88 OT,-3.1
New Mexico St.,L, 80_68 ,-0.9
Utah St.,W, 57_54 ,-3.2
San Jose St.,W, 74_66 ,1.6
Hawaii,L, 76_70 ,-1.4
Fresno St.,L, 65_55 ,-8.2
Nevada,W, 72_68 ,-1.1
Seattle,W, 70_69 ,-5.9
New Mexico St.,W, 59_58 ,-3.5
Louisiana Tech,W, 73_64 ,4.6
Portland St.,W, 77_68 ,10.7
Utah St.,L, 67_50 ,1.2
Hawaii,W, 82_63 ,10.7
San Jose St.,W, 70_64 ,4.4
Hawaii,L, 72_70 ,-2.9
UC Santa Barbara,W, 86_83 ,8
Utah St.,L, 76_56 ,-16.8
