Opponent,Results,Score,PlusMinus
Gardner Webb,W, 65_44 ,7.8
The Citadel,W, 73_50 ,12.1
College of Charleston,L, 72_69 ,-8.8
Coastal Carolina,L, 60_59 ,2.5
Furman,W, 59_49 ,0.5
Iowa,W, 71_55 ,10.2
South Carolina,L, 58_55 ,2.9
Arizona,L, 63_47 ,-10
Winthrop,W, 60_40 ,11.1
Alabama St.,W, 70_45 ,11
UTEP,L, 61_48 ,-3.4
Southern Illinois,W, 83_75 OT,-1.7
Hawaii,L, 75_68 ,-2.7
East Tennessee St.,W, 65_58 ,-0.9
Florida St.,W, 79_59 ,14.2
Boston College,L, 59_57 ,-0.5
Duke,L, 73_66 ,-2.6
Miami FL,L, 76_73 ,-3.4
Georgia Tech,W, 64_62 ,7.2
Wake Forest,W, 71_60 ,4.2
Virginia,L, 65_61 ,-2.3
Virginia Tech,L, 67_65 ,-11.1
Maryland,L, 64_62 ,-4.3
Wake Forest,W, 78_58 ,7.2
Virginia,W, 60_48 ,2.7
North Carolina,L, 74_52 ,-7.2
Georgia Tech,W, 56_37 ,9.4
North Carolina St.,W, 72_69 OT,0.9
Virginia Tech,W, 58_56 ,0
Florida St.,L, 80_72 ,-8.4
Virginia Tech,L, 68_63 ,-0.2
