Opponent,Results,Score,PlusMinus
Central Arkansas,W, 91_52 ,19.6
Fresno St.,W, 75_59 ,4.3
Colorado St.,W, 64_52 ,-1.9
UC Davis,W, 70_49 ,13.7
Oklahoma St.,W, 82_67 ,8.5
Syracuse,L, 69_63 ,0.9
Pacific,W, 79_37 ,10.1
Seattle,W, 72_49 ,13.6
North Carolina St.,W, 76_72 ,-5.3
San Diego,W, 75_55 ,11.8
Bethune Cookman,W, 75_56 ,8.2
Butler,L, 71_66 ,-1.8
UCLA,W, 60_59 ,3.3
USC,W, 51_43 ,3.1
Oregon,L, 78_67 ,-2.3
Oregon St.,W, 103_101 4OT,-2.9
Utah,W, 68_65 ,4
Colorado,W, 84_64 ,5.1
Washington St.,L, 81_69 ,1.1
Washington,L, 76_63 ,-8.3
California,L, 69_59 ,-2.1
Arizona St.,W, 68_44 ,7.1
Arizona,L, 56_43 ,-1.9
UCLA,L, 72_61 ,-7
USC,W, 59_47 ,4.9
Oregon St.,W, 87_82 ,3.8
Oregon,L, 68_64 ,3.2
Colorado,W, 74_50 ,16.2
Utah,L, 58_57 ,1.3
California,W, 75_70 ,7.4
Arizona St.,W, 85_65 ,13.8
California,L, 77_71 ,0.3
Cleveland St.,W, 76_65 ,5.8
Illinois St.,W, 92_88 OT,-0.1
Nevada,W, 84_56 ,12.2
Massachusetts,W, 74_64 ,4.1
Minnesota,W, 75_51 ,7.1
