Opponent,Results,Score,PlusMinus
Towson,W, 100_54 ,22.5
Kentucky,L, 75_65 ,-4.1
Georgetown,W, 67_63 ,2.1
UCLA,W, 72_56 ,10.4
Duke,L, 68_61 ,1.2
Florida Atlantic,W, 77_54 ,10.4
South Florida,W, 70_42 ,4.7
Long Beach St.,W, 88_80 ,9.8
Ohio St.,W, 78_67 ,6.7
Davidson,L, 80_74 ,-3.8
USC,W, 63_47 ,-
Howard,W, 89_34 ,23.6
North Dakota,W, 84_58 ,12.1
Kansas St.,W, 67_49 ,10.2
Oklahoma,W, 72_61 ,6.3
Texas Tech,W, 81_46 ,8.8
Iowa St.,W, 82_73 ,-3
Baylor,W, 92_74 ,7.1
Texas,W, 69_66 ,6.4
Texas A&M,W, 64_54 ,3.2
Iowa St.,L, 72_64 ,-2.1
Oklahoma,W, 84_62 ,9.5
Missouri,L, 74_71 ,1.2
Baylor,W, 68_54 ,4.6
Oklahoma St.,W, 81_66 ,14.9
Kansas St.,W, 59_53 ,5.4
Texas Tech,W, 83_50 ,16
Texas A&M,W, 66_58 ,8.9
Missouri,W, 87_86 OT,-5.1
Oklahoma St.,W, 70_58 ,7.2
Texas,W, 73_63 ,5.9
Texas A&M,W, 83_66 ,8.1
Baylor,L, 81_72 ,-4
Detroit,W, 65_50 ,8.9
Purdue,W, 63_60 ,-5.5
North Carolina St.,W, 60_57 ,2
North Carolina,W, 80_67 ,2
Ohio St.,W, 64_62 ,-4.8
Kentucky,L, 67_59 ,-9.8
