Opponent,Results,Score,PlusMinus
South Dakota St.,L, 82_76 ,-1
Temple,L, 69_55 ,-14
Iona,L, 94_88 ,-10.4
Colorado,L, 81_76 ,3.4
Purdue,L, 80_37 ,-10.8
Gonzaga,L, 78_58 ,-9.7
Detroit,L, 92_81 ,-
Southern Illinois,W, 54_43 ,4.4
Duquesne,W, 85_71 ,10.4
Winthrop,W, 60_55 ,3.6
Oakland,W, 91_76 ,12.2
Duke,L, 110_70 ,-21.8
Milwaukee,W, 72_61 ,1.6
Ball St.,L, 78_69 ,-7.3
Northern Illinois,W, 77_68 ,3.6
Toledo,W, 74_52 ,8.7
Eastern Michigan,L, 62_59 OT,3.4
Central Michigan,W, 64_61 ,4.1
Ohio,L, 56_51 ,-4.9
Miami OH,W, 73_64 ,4.6
Bowling Green,L, 72_48 ,-4.7
Kent St.,L, 78_73 OT,-1.2
Akron,L, 69_66 OT,2.7
Buffalo,L, 59_57 ,-2.7
Northern Illinois,W, 78_53 ,8.8
North Dakota St.,L, 86_73 ,-0.3
Ball St.,W, 78_61 ,4
Toledo,L, 83_74 ,-3.6
Eastern Michigan,L, 54_53 ,-0.2
Central Michigan,L, 76_70 ,2.4
Ball St.,W, 69_63 ,1.6
Northern Illinois,W, 71_54 ,5
Kent St.,L, 76_72 ,-8.7
