Opponent,Results,Score,PlusMinus
Virginia,L, 75_38 ,-14.8
Gardner Webb,W, 73_68 ,-0.2
Baylor,L, 70_50 ,-9.2
Kennesaw St.,W, 104_98 2OT,3
Georgia St.,L, 85_54 ,-17.3
Longwood,L, 92_81 ,2.5
Norfolk St.,L, 82_67 ,-3.8
Gardner Webb,L, 87_57 ,-13
Pittsburgh,L, 69_55 ,-4.3
Oklahoma,L, 83_48 ,-11.2
Hawaii,L, 100_73 ,-1
South Carolina,L, 79_51 ,-17.7
Morgan St.,L, 73_68 ,-6
Coppin St.,L, 82_61 ,-8.6
Bethune Cookman,L, 82_76 ,-7.6
Florida A&M,L, 86_69 ,-10.3
Savannah St.,L, 83_53 ,-8.7
Hampton,L, 78_66 ,-1
Howard,L, 82_76 ,-
Savannah St.,L, 73_60 ,-10.2
Longwood,W, 74_58 ,4.5
North Carolina A&T,L, 85_55 ,-12.4
North Carolina Central,L, 71_56 ,-13
Bethune Cookman,L, 70_59 ,-1
Florida A&M,L, 83_82 ,2.2
North Carolina A&T,L, 79_75 ,-2.6
North Carolina Central,L, 71_57 ,-4.4
Delaware St.,L, 82_71 ,-7.6
Bethune Cookman,L, 62_53 ,-5.7
