Opponent,Results,Score,PlusMinus
East Tennessee St.,W, 64_53 ,2.4
Monmouth,W, 91_46 ,16.7
FIU,W, 78_63 ,8.9
Syracuse,L, 69_58 ,0.7
Oklahoma St.,W, 59_57 ,3.8
St. Bonaventure,W, 73_64 ,5.3
Minnesota,L, 58_55 ,-2.6
Kansas St.,L, 69_61 ,-0.9
Rhode Island,W, 78_67 ,2
Norfolk St.,W, 73_60 ,3.2
Campbell,W, 85_60 ,7.6
North Florida,W, 84_55 ,8.8
Eastern Michigan,W, 71_50 ,12.7
Oklahoma St.,W, 67_61 ,2.2
Wake Forest,L, 58_55 ,-5.7
Florida St.,L, 63_59 ,-5.6
Boston College,L, 61_59 ,-3.2
North Carolina,L, 82_68 ,-3.2
Virginia,W, 47_45 ,0.7
BYU,L, 70_68 ,-3.4
Maryland,L, 73_69 ,-8.8
Duke,L, 75_60 ,-9.4
Clemson,W, 67_65 ,11.1
Miami FL,L, 65_49 ,-8.8
Boston College,W, 66_65 ,-3.6
Florida St.,L, 48_47 ,3.2
Georgia Tech,W, 74_73 OT,-0.3
Virginia,L, 61_59 ,1.4
Duke,L, 70_65 OT,-1.7
Clemson,L, 58_56 ,0
North Carolina St.,L, 70_58 ,-6.2
Clemson,W, 68_63 ,0.2
Duke,L, 60_56 ,-4.5
