Opponent,Results,Score,PlusMinus
Colorado St.,L, 75_56 ,-15.6
Fresno St.,L, 54_52 ,0.9
Florida Gulf Coast,W, 65_64 ,-4.5
Oral Roberts,L, 62_56 ,-5.3
Arkansas Pine Bluff,W, 64_55 ,3.7
Georgia Southern,W, 55_49 ,7.1
Arkansas Little Rock,W, 69_63 OT,-2.5
Jackson St.,L, 59_58 ,3.1
Southeast Missouri St.,W, 84_65 ,3.9
Oklahoma St.,L, 68_58 2OT,-0.1
Louisiana Tech,W, 73_65 ,8.5
Mississippi,L, 50_48 ,-1.8
Tulsa,W, 57_55 ,-2.4
Rice,L, 68_52 ,-9.4
UTEP,L, 70_64 OT,0.1
Houston,W, 70_54 ,7.4
Memphis,L, 63_45 ,-2.9
Tulane,L, 80_74 ,1.1
Tulsa,L, 66_60 ,-3.7
East Carolina,L, 62_43 ,-10.2
UCF,L, 59_52 ,-1.3
TCU,W, 68_62 ,-0.5
Rice,L, 43_39 ,-3.4
UAB,L, 47_28 ,-6.8
Marshall,L, 73_68 ,-9.4
Tulane,W, 64_50 ,7
Houston,L, 62_59 ,-4.2
Southern Miss,L, 67_60 ,-6.2
UTEP,W, 57_48 ,12
Marshall,L, 74_56 ,-5.2
