Opponent,Results,Score,PlusMinus
Western Kentucky,W, 72_61 ,8
Georgia Tech,W, 66_53 ,2.4
Seton Hall,L, 78_70 ,1.7
Tulsa,W, 79_75 ,-0.1
Iona,L, 104_99 2OT,1.8
Penn St.,W, 65_47 ,19.9
Drexel,W, 62_49 ,7.1
American,L, 66_60 ,-4.2
Boston University,W, 75_68 ,6
Creighton,W, 80_71 ,3.3
Villanova,W, 74_58 ,6.7
Coppin St.,W, 81_72 ,7.4
Morgan St.,W, 81_50 ,13.2
Harvard,L, 74_69 ,6.2
Duquesne,W, 84_82 OT,-7.3
Charlotte,L, 57_52 ,-2.7
Fordham,W, 80_62 ,8.1
Massachusetts,L, 71_62 ,1.4
Xavier,L, 68_55 ,-5.7
Penn,L, 84_80 ,-9.3
Dayton,W, 77_63 ,1.7
Temple,L, 78_60 ,-12.7
Richmond,W, 70_60 ,5.2
La Salle,W, 70_66 ,5.6
Saint Louis,L, 72_60 ,-4.8
Massachusetts,W, 73_62 ,3.5
Rhode Island,W, 80_69 ,4.1
George Washington,W, 73_66 ,8.7
Richmond,L, 52_49 ,-4.1
Temple,W, 82_72 ,4
St. Bonaventure,L, 98_93 2OT,0.4
Charlotte,W, 80_64 ,6.6
St. Bonaventure,L, 71_68 ,-0.7
Northern Iowa,L, 67_65 ,1.1
