Opponent,Results,Score,PlusMinus
Utah St.,W, 73_63 ,8.8
UC Irvine,W, 80_72 ,2.6
Jacksonville St.,W, 69_61 ,9.8
Saint Mary's,L, 87_70 ,-2
San Jose St.,W, 91_89 2OT,-1.9
BYU,L, 94_66 ,-11.6
Southern Utah,W, 84_66 ,9.4
California,L, 77_57 ,-10.2
Utah,W, 80_51 ,11.6
Idaho St.,W, 78_64 ,9.9
Sacramento St.,W, 74_63 ,9.8
Eastern Washington,W, 76_69 ,5.4
Portland St.,W, 88_81 ,-5.2
Montana St.,W, 63_49 ,5.4
Montana,W, 80_64 ,9.4
Northern Arizona,W, 81_67 ,9
Sacramento St.,W, 75_60 ,11
Idaho St.,L, 64_62 ,-2
Portland St.,W, 92_79 ,8.4
Northern Colorado,W, 93_81 ,14.4
Northern Arizona,W, 67_49 ,8.9
Eastern Washington,W, 84_75 ,7
Montana St.,W, 79_70 ,10.1
UT Arlington,W, 72_70 ,3.7
Northern Colorado,W, 88_71 ,7.9
Montana,L, 66_51 ,-4.9
Portland St.,W, 69_63 ,-3.7
Montana,L, 85_66 ,0.8
Utah Valley,W, 72_69 ,3.4
Loyola Marymount,L, 84_78 OT,-6.1
