Opponent,Results,Score,PlusMinus
Nevada,W, 68_46 ,8.4
Arkansas St.,W, 77_46 ,11.8
Tulsa,W, 69_64 OT,2.5
Oral Roberts,L, 68_63 ,-7.4
New Mexico,L, 76_60 ,-14.7
Oklahoma St.,L, 72_67 ,1.9
Arkansas Little Rock,W, 68_60 ,3.6
Kennesaw St.,W, 78_55 ,11.5
Texas A&M Corpus Chris,W, 66_53 ,15.7
West Virginia,L, 70_68 OT,1.5
Saint Mary's,L, 77_61 ,-6.4
Creighton,W, 77_65 ,0.9
Drake,W, 72_61 ,2.4
Illinois St.,L, 68_60 ,-6.2
Indiana St.,W, 69_63 ,-2.5
Southern Illinois,W, 77_65 ,9.4
Northern Iowa,L, 61_60 ,1.4
Evansville,L, 87_82 OT,4.7
Creighton,L, 66_65 ,0.7
Bradley,W, 51_48 ,-0.4
Illinois St.,L, 76_69 OT,5.2
Northern Iowa,W, 63_51 ,8.7
Wichita St.,L, 74_67 ,-2.1
Drake,W, 57_39 ,10.4
Southern Illinois,W, 56_54 ,2.1
Bradley,W, 64_53 ,3.6
Wichita St.,L, 73_58 ,-6.9
Old Dominion,L, 73_67 ,-1.4
Indiana St.,L, 59_46 ,-6.4
Evansville,L, 75_70 OT,2.4
Evansville,L, 72_64 ,-6.6
