Opponent,Results,Score,PlusMinus
Oregon St.,L, 86_62 ,-14.3
Cal Poly,W, 60_58 ,2.6
Pepperdine,W, 79_70 ,5.5
Cal St. Fullerton,W, 73_66 ,3.6
Cal St. Northridge,W, 74_67 ,6.8
Montana St.,L, 71_67 ,0.6
Sacramento St.,W, 63_60 ,10.7
Northern Arizona,L, 80_67 ,-2.5
Portland St.,L, 91_87 ,-4.2
Idaho,L, 72_44 ,-9.5
Colorado,L, 70_64 ,-1.2
Pacific,W, 83_53 ,14.3
Texas Tech,L, 74_58 ,-2.6
New Mexico St.,L, 73_72 ,1.8
UNLV,L, 89_57 ,-11.3
UT Rio Grande Valley,W, 72_57 ,2.9
NJIT,W, 71_70 ,-0.8
Cal St. Fullerton,W, 67_65 ,0
Pacific,W, 76_73 ,4.4
San Jose St.,L, 78_70 ,2.4
Cal St. Northridge,L, 76_68 ,-6.3
New Mexico St.,L, 78_57 ,-7.9
Cal Poly,W, 69_66 ,2.8
UT Rio Grande Valley,L, 73_67 ,1.8
Nebraska Omaha,W, 75_65 ,-0.6
Nevada,L, 61_47 ,-0.3
San Diego,W, 72_63 ,8.3
NJIT,W, 72_70 OT,6.6
Nebraska Omaha,W, 84_63 ,13.2
Utah St.,L, 75_69 ,-5.9
