Opponent,Results,Score,PlusMinus
Vanderbilt,W, 71_58 ,7.8
St. Bonaventure,W, 67_64 ,-1.9
Kent St.,W, 57_53 ,7.7
Boston University,W, 63_62 ,-1.9
Hofstra,L, 63_53 ,-2
Rhode Island,W, 67_45 ,14.6
Wright St.,W, 45_43 ,1.4
Detroit,W, 66_61 ,5.1
Robert Morris,W, 62_58 ,2.8
Akron,W, 69_66 ,3
South Florida,L, 70_55 ,-3.4
Sam Houston St.,W, 63_45 ,8.9
Toledo,W, 72_64 ,2.2
Youngstown St.,L, 73_67 ,-3.7
Illinois Chicago,W, 73_56 ,13.7
Loyola Chicago,W, 69_48 ,8.1
Butler,W, 76_69 ,6
Valparaiso,L, 72_66 ,-4.4
Green Bay,W, 78_68 ,7.5
Milwaukee,W, 83_57 ,11.9
Youngstown St.,W, 67_47 ,12.9
Loyola Chicago,W, 65_47 ,10.3
Illinois Chicago,W, 70_42 ,8.8
Valparaiso,L, 59_41 ,-14.5
Butler,L, 52_49 ,-3.9
Milwaukee,L, 86_84 ,-6.1
Drexel,L, 69_49 ,-14.8
Green Bay,L, 71_67 ,-2.1
Detroit,W, 77_64 ,-2.8
Wright St.,W, 77_55 ,6.8
Detroit,L, 63_58 ,-2.6
Stanford,L, 76_65 ,-5.8
