Opponent,Results,Score,PlusMinus
LSU,L, 96_74 ,-9.4
Tulane,L, 96_50 ,-22.3
Cal St. Fullerton,L, 73_63 ,-3.5
Houston Baptist,W, 80_70 ,1.8
Louisiana Lafayette,L, 84_57 ,-7.7
Auburn,L, 78_57 ,-8.7
Louisiana Monroe,L, 86_65 ,-2.1
Louisiana Monroe,W, 82_70 ,9.9
Texas,L, 93_40 ,-17.2
North Carolina,L, 99_49 ,-17.1
UTSA,L, 91_50 ,-8.1
UT Arlington,L, 85_55 ,-16
Northwestern St.,L, 80_79 ,6.7
Sam Houston St.,L, 75_65 ,-7.2
Central Arkansas,L, 99_76 ,-14.4
Southeastern Louisiana,W, 55_53 ,-0.1
McNeese St.,L, 60_56 ,-0.3
Lamar,L, 80_56 ,-10.9
Texas A&M Corpus Chris,W, 65_61 ,1.2
Texas St.,W, 96_75 ,7.7
Stephen F. Austin,L, 62_58 OT,-1.9
Lamar,W, 72_63 ,9.1
IUPUI,L, 84_80 ,-6.2
Central Arkansas,W, 80_70 ,5.2
McNeese St.,W, 78_75 ,-0.2
Northwestern St.,L, 92_61 ,-14.7
Southeastern Louisiana,L, 68_58 ,-11.6
UT Arlington,L, 96_48 ,-19.9
