Opponent,Results,Score,PlusMinus
Albany,L, 77_68 ,-9
Manhattan,L, 54_52 ,-2.4
Hartford,W, 59_52 ,-2.1
George Mason,L, 74_48 ,-12.4
Monmouth,W, 79_71 ,4.2
Sacred Heart,L, 77_64 ,-4.3
Rhode Island,W, 65_56 ,1.5
Iowa,L, 75_54 ,-13.5
Providence,L, 80_49 ,-12.5
New Hampshire,L, 69_56 ,-5
Central Connecticut,W, 90_80 ,-1.7
Maine,L, 71_58 ,-4.7
St. Francis NY,L, 66_49 ,-6.1
American,L, 70_61 ,-11.8
Longwood,L, 79_77 ,4
Yale,L, 68_64 ,5.5
Yale,L, 73_60 ,-3.7
Bryant,W, 67_60 ,0
Dartmouth,W, 66_59 ,-2.6
Harvard,L, 68_59 ,-8
Princeton,L, 77_63 ,-12.1
Penn,L, 65_48 ,-9.3
Columbia,L, 86_60 ,-16.7
Cornell,L, 72_63 ,-6.2
Harvard,L, 69_42 ,-
Dartmouth,L, 58_53 ,2.6
Cornell,L, 69_63 ,-10.4
Columbia,W, 94_78 ,11.2
Penn,L, 54_43 ,0.2
Princeton,L, 81_47 ,-8.3
