Opponent,Results,Score,PlusMinus
Loyola Marymount,L, 69_58 ,-3.2
Middle Tennessee,L, 86_66 ,-7.4
Kansas,L, 72_56 ,-10.4
Michigan,L, 79_63 ,-7.4
Pepperdine,W, 62_39 ,10.3
Texas,L, 69_59 ,2.2
Penn,W, 77_73 ,5.4
Eastern Washington,W, 60_47 ,7.3
UC Davis,W, 82_39 ,23
UC Irvine,W, 89_60 ,10.1
Richmond,W, 71_63 ,0.5
Stanford,L, 60_59 ,-3.3
California,L, 85_69 ,-6.7
Arizona,W, 65_58 ,5.3
Arizona St.,W, 75_58 ,1.4
USC,W, 66_47 ,10.6
Oregon St.,L, 87_84 ,-3.7
Oregon,L, 75_68 ,4.6
Utah,W, 76_49 ,10.3
Colorado,W, 77_60 ,6
Washington,L, 71_69 ,1.4
Washington St.,W, 63_60 ,-0.8
Stanford,W, 72_61 ,7
California,L, 73_63 ,-6.6
USC,W, 64_54 ,12.8
St. John's,L, 66_63 ,-2.5
Arizona St.,W, 66_57 ,3.7
Arizona,L, 65_63 ,-0.1
Washington St.,W, 78_46 ,14.3
Washington,W, 75_69 ,-2.3
USC,W, 55_40 ,4
Arizona,L, 66_58 ,-4.4
