Opponent,Results,Score,PlusMinus
Rider,W, 83_57 ,12
Saint Peter's,W, 69_52 ,5.2
Penn,L, 66_60 ,-2.9
James Madison,W, 82_77 ,2.8
La Salle,W, 51_44 ,0.8
Pittsburgh,L, 81_71 ,-13.3
Fairleigh Dickinson,W, 66_54 ,13.8
Monmouth,W, 69_51 ,13.3
Duquesne,W, 64_60 ,-1.3
Cleveland St.,L, 62_58 ,-2.8
Louisiana Lafayette,W, 72_64 ,-2.1
Hampton,W, 64_54 ,5.8
Youngstown St.,W, 59_56 ,-2.4
Memphis,L, 64_47 ,-11.1
Ohio,W, 70_67 ,4.6
Bryant,W, 84_53 ,-
Central Connecticut,L, 68_53 ,-4.4
Quinnipiac,L, 78_76 ,-0.4
Sacred Heart,W, 70_67 ,4.8
Fairleigh Dickinson,W, 67_55 ,3.2
Monmouth,W, 81_73 OT,-0.8
LIU Brooklyn,W, 75_66 ,7
St. Francis NY,L, 81_68 ,-3.4
Wagner,L, 80_69 ,-11.3
Mount St. Mary's,W, 67_62 ,-1.2
St. Francis PA,W, 78_74 ,1.2
St. Francis PA,W, 70_56 ,7.3
Bryant,W, 69_40 ,9.5
Central Connecticut,W, 68_60 ,7.6
Sacred Heart,W, 55_53 ,1.7
Quinnipiac,L, 73_69 ,-2.5
Monmouth,W, 87_68 ,8.6
Wagner,W, 71_64 ,0.9
LIU Brooklyn,L, 90_73 ,-5.8
Indiana St.,W, 67_60 ,-5.1
Toledo,W, 69_51 ,12.5
Fairfield,L, 67_61 ,-7.7
