Opponent,Results,Score,PlusMinus
Saint Joseph's,W, 98_70 ,9.7
Alabama A&M,W, 83_61 ,12.1
Minnesota,L, 95_77 ,-6.7
Hofstra,W, 62_60 ,-1.8
Davidson,L, 64_51 ,-8.8
South Carolina,L, 87_85 2OT,2.9
Vanderbilt,L, 82_62 ,-13.1
Memphis,L, 77_61 ,-9.1
Bowling Green,W, 59_52 ,6.5
Southern Illinois,W, 53_46 ,-4.5
Murray St.,L, 69_60 ,-5.2
Louisville,L, 114_82 ,-13.8
Arkansas St.,L, 81_73 ,-1.8
Denver,L, 62_59 ,-9.7
Troy,L, 82_68 ,0.7
Florida Atlantic,L, 78_73 ,-7.6
South Alabama,W, 84_75 ,9.7
Troy,W, 77_58 ,9.3
FIU,W, 81_78 ,5
Florida Atlantic,W, 57_53 ,6.7
South Alabama,L, 80_76 ,-1.7
Louisiana Monroe,W, 81_61 ,11.2
Middle Tennessee,L, 69_60 ,-4.1
North Texas,W, 87_76 ,11.1
Florida Gulf Coast,W, 80_70 ,8
Arkansas Little Rock,W, 61_59 ,4.9
Louisiana Lafayette,L, 67_64 ,-8.6
FIU,W, 80_73 ,5.2
Middle Tennessee,L, 57_39 ,-6.4
Louisiana Monroe,W, 66_50 ,3
Louisiana Lafayette,W, 81_76 ,-2.1
North Texas,L, 81_62 ,-6.3
