Opponent,Results,Score,PlusMinus
Delaware,W, 88_69 ,5.9
Oakland,L, 78_66 ,-10.1
Texas A&M Corpus Chris,W, 83_70 ,10.3
Valparaiso,W, 78_75 ,4.1
Kansas,L, 98_41 ,-19.1
Santa Clara,W, 78_72 ,-2.5
Marshall,L, 65_57 ,-2.6
Illinois St.,W, 67_65 ,-2.2
IUPUI,L, 66_56 ,0.7
St. Francis PA,W, 87_58 ,16
St. Bonaventure,L, 112_107 4OT,-2.2
Temple,L, 76_65 ,-6.3
Norfolk St.,W, 92_56 ,15.5
Robert Morris,L, 79_76 OT,4.4
Miami OH,L, 92_88 3OT,-1.1
Akron,W, 79_70 ,10.5
Kent St.,L, 69_66 ,-2.3
Bowling Green,L, 73_61 ,-4.9
Buffalo,L, 73_68 ,1.8
Eastern Michigan,W, 79_65 ,11.2
Ball St.,W, 61_60 ,0.8
Central Michigan,L, 91_85 ,-4
Northern Illinois,W, 80_73 ,7.1
Toledo,W, 71_58 ,10.3
Western Michigan,L, 85_83 ,-2.2
Buffalo,W, 76_69 ,-4
Winthrop,W, 77_74 OT,7.5
Bowling Green,W, 70_60 ,4
Kent St.,W, 88_87 OT,7.9
Akron,W, 80_55 ,12.4
Miami OH,L, 76_66 ,-7.5
Toledo,W, 74_57 ,15.4
Ball St.,L, 76_73 OT,-0.9
Marshall,W, 65_64 ,-1.5
East Tennessee St.,L, 82_73 ,-4.7
