Opponent,Results,Score,PlusMinus
Quinnipiac,L, 84_75 ,-11.6
Providence,L, 58_55 ,-3.2
Boston College,W, 75_67 ,6.7
Illinois,L, 73_47 ,-9.3
Army,W, 87_79 ,1.6
Hartford,W, 81_76 ,5
Vermont,L, 82_78 ,-0.6
Albany,W, 74_53 ,6.1
Bryant,W, 75_53 ,10.5
Sacred Heart,L, 71_62 ,-9.1
Stanford,L, 60_44 ,-3.1
Lehigh,L, 62_57 ,-4.1
Holy Cross,W, 77_76 OT,-0.9
Brown,W, 69_64 ,2.4
Brown,W, 59_51 ,6.8
Penn,L, 66_58 ,-8.7
Princeton,L, 67_63 ,-6
Cornell,W, 71_70 ,0.3
Columbia,W, 72_67 ,6.7
Harvard,L, 78_75 ,-0.4
Dartmouth,W, 69_60 ,5.4
Princeton,L, 58_51 ,-7.1
Penn,L, 60_58 ,-4.8
Dartmouth,W, 79_75 OT,-0.5
Harvard,W, 70_69 ,-1.7
Columbia,W, 87_81 2OT,5.1
Cornell,L, 68_55 ,-6
