Opponent,Results,Score,PlusMinus
UNC Asheville,W, 69_67 ,6.2
Kent St.,L, 78_74 OT,-6.1
South Carolina St.,W, 59_55 ,-1.2
Penn St.,L, 70_49 ,-13.7
Elon,W, 80_65 ,3.9
UNC Greensboro,W, 81_68 ,7.6
Middle Tennessee,W, 76_61 ,13.5
North Florida,W, 60_49 ,-0.8
South Carolina,W, 91_75 ,4.3
UCF,L, 71_53 ,-10.1
Northeastern,W, 75_62 ,8.8
College of Charleston,L, 76_72 ,-1.3
The Citadel,W, 88_67 ,8.6
Davidson,L, 79_70 ,-1.6
Georgia Southern,W, 74_56 ,12.6
Samford,W, 74_55 ,3.4
Chattanooga,W, 85_59 ,12.7
Wofford,W, 73_68 OT,3.5
Western Carolina,L, 65_41 ,-13.1
Appalachian St.,W, 81_61 ,6.4
The Citadel,W, 59_55 ,1.3
College of Charleston,L, 73_54 ,-13
Georgia Southern,W, 54_45 ,4.1
Davidson,W, 88_79 ,2.7
Samford,W, 70_63 ,-4.8
Chattanooga,L, 75_59 ,-9.2
Wofford,L, 79_65 ,-8.1
Samford,W, 61_48 ,11.8
Chattanooga,W, 61_52 ,7.1
College of Charleston,L, 63_58 ,1.8
East Tennessee St.,L, 76_63 ,-10.4
