Opponent,Results,Score,PlusMinus
Stetson,W, 78_66 ,5.8
Santa Clara,L, 75_61 ,-2.3
Arizona,L, 78_45 ,-10.6
Texas A&M Corpus Chris,L, 69_65 ,-1.6
Northern Colorado,L, 69_45 ,-10.9
Florida A&M,W, 62_55 ,4.3
UCF,L, 76_59 ,-4.9
Baylor,L, 83_39 ,-12.8
Akron,L, 77_66 OT,5.2
Jacksonville,L, 67_60 ,1.7
Norfolk St.,W, 85_83 OT,2.6
North Carolina A&T,W, 72_69 ,-4.4
Delaware St.,W, 61_60 ,5.7
Maryland Eastern Shore,W, 71_64 ,6.1
Hampton,L, 68_56 ,-10.5
Howard,W, 56_49 ,6.4
South Carolina St.,W, 61_60 ,0.3
North Carolina Central,W, 67_64 ,-0.5
Coppin St.,L, 90_79 OT,0.4
Morgan St.,L, 65_57 ,-4.8
Delaware St.,W, 61_48 ,3.3
Maryland Eastern Shore,W, 86_50 ,13.7
Hampton,W, 78_76 2OT,2.1
Howard,W, 66_64 ,2.1
South Carolina St.,W, 76_72 ,5.8
North Carolina Central,W, 73_60 ,2.3
Florida A&M,W, 73_71 OT,-0.1
South Carolina St.,W, 66_50 ,4.5
Morgan St.,L, 61_48 ,-5.4
Virginia Tech,L, 79_54 ,-17.2
