Opponent,Results,Score,PlusMinus
Texas A&M,L, 86_65 ,-14.1
Oklahoma St.,L, 68_58 ,-2.9
Ohio,L, 83_70 ,-10.3
Kansas,L, 82_41 ,-15.8
Bethune Cookman,W, 69_65 ,1.6
Valparaiso,L, 68_62 ,-3.6
Marquette,L, 86_50 ,-20.3
Houston,W, 81_78 OT,6.3
Memphis,L, 68_63 ,-1.6
Georgia St.,L, 72_42 ,-17.6
Texas Tech,L, 70_55 ,-9
McNeese St.,L, 72_49 ,-11.6
UTSA,L, 55_47 ,-5.1
Southeastern Louisiana,W, 62_59 ,2.9
UT Arlington,L, 70_49 ,-3.5
Sam Houston St.,W, 70_68 ,-1.1
Texas St.,L, 73_62 ,-2.9
Stephen F. Austin,W, 46_45 ,-0.5
Nicholls St.,L, 72_52 ,-9.1
Northwestern St.,L, 72_66 ,-0.2
Savannah St.,L, 63_57 OT,3.4
Sam Houston St.,L, 75_67 ,-5.4
Texas St.,L, 66_61 ,-3.1
Lamar,L, 73_56 ,3.3
UTSA,L, 71_62 ,-11.4
Stephen F. Austin,L, 75_68 ,-7.6
UT Arlington,W, 95_83 ,8.7
Central Arkansas,W, 76_69 ,-0.5
