Opponent,Results,Score,PlusMinus
UC Santa Barbara,L, 65_49 ,-4.5
Oregon,L, 68_56 ,-3
North Dakota St.,L, 65_54 ,-1.8
Colorado St.,L, 77_66 ,-4.4
Alcorn St.,W, 69_51 ,-
Boise St.,L, 65_52 ,-6.9
Utah St.,L, 61_53 ,-4.6
Cal St. Northridge,W, 66_63 ,1.6
Saint Mary's,L, 77_47 ,-15.9
Portland,L, 71_64 ,-0.8
Wyoming,L, 61_48 ,-4.8
Northern Colorado,W, 71_68 ,2.8
Arkansas Pine Bluff,W, 73_55 ,14.3
Louisiana Lafayette,W, 65_52 ,7.1
Arkansas Little Rock,W, 72_70 OT,3
Western Kentucky,W, 62_59 ,9.7
Louisiana Monroe,W, 66_57 ,-0.2
FIU,W, 79_70 OT,3.7
Arkansas St.,W, 74_36 ,18.8
Middle Tennessee,L, 59_49 ,-0.6
North Texas,W, 80_67 ,3.2
Arkansas Little Rock,L, 75_72 OT,3
Arkansas St.,L, 60_35 ,-14.4
Florida Atlantic,W, 69_42 ,7.7
Troy,L, 64_55 ,-3
Louisiana Monroe,W, 65_37 ,13.8
South Alabama,L, 48_47 ,7.3
Louisiana Lafayette,L, 58_52 OT,-0.2
North Texas,L, 63_41 ,-10.5
FIU,L, 53_49 ,-7.7
