Opponent,Results,Score,PlusMinus
Santa Clara,L, 82_77 ,-0.3
Sacramento St.,W, 80_78 OT,-4.7
Southern Utah,L, 66_58 ,-3.6
Pepperdine,W, 66_64 ,3
San Jose St.,W, 82_77 ,2.8
Cal St. Fullerton,L, 85_75 ,2.4
Northern Arizona,L, 81_77 ,1.4
San Francisco,W, 77_69 ,2.2
Idaho St.,W, 75_56 ,15.3
Utah St.,L, 77_58 ,-14.5
Portland St.,W, 92_77 ,-1.8
Cal St. Northridge,W, 70_69 ,0.3
UC Riverside,W, 89_80 ,13.3
Colorado,L, 85_73 ,-8.7
New Mexico,L, 102_62 ,-14.5
Pacific,L, 79_46 ,-10.9
Idaho,L, 78_77 OT,-4.6
UC Irvine,L, 76_73 ,-0.5
San Diego,L, 76_65 ,-9.8
Cal St. Fullerton,W, 77_75 ,6
Cal Poly,L, 77_61 ,-2
Southern Utah,L, 63_59 ,-4.9
Fresno St.,L, 79_49 ,-12.9
Fresno St.,L, 73_55 ,0.2
Longwood,L, 79_72 ,-5.2
Seattle,L, 73_54 ,-7.2
Gonzaga,L, 96_49 ,-13.1
Boise St.,L, 95_59 ,-16.2
