Opponent,Results,Score,PlusMinus
San Jose St.,L, 67_60 ,-3.5
Washington,L, 98_72 ,-9.2
Boise St.,L, 83_54 ,-11.5
Idaho,L, 70_60 ,-6.7
Gonzaga,L, 86_57 ,-20.7
San Jose St.,L, 70_69 ,-4.5
Seattle,W, 95_91 ,7.2
Nebraska,L, 72_42 ,-10.8
South Dakota,L, 78_72 ,-1.2
Sacramento St.,W, 88_79 OT,4.6
Northern Colorado,L, 75_73 ,-2.8
Seattle,L, 60_51 ,-6.8
Portland St.,L, 74_58 ,-8.6
Montana,L, 66_47 ,-10.1
Montana St.,L, 71_59 ,-2.6
Northern Arizona,W, 72_59 ,7.9
Sacramento St.,L, 57_55 ,-1.5
Portland St.,W, 65_51 ,1.5
Idaho St.,W, 83_70 ,1.2
Northern Colorado,L, 63_53 ,4.8
Idaho St.,W, 69_67 ,-2.7
Weber St.,L, 80_68 ,-4.3
Northern Arizona,L, 83_74 ,5.8
Cal St. Northridge,L, 68_59 ,-2.6
Montana St.,L, 60_56 ,2.4
Montana,W, 59_55 OT,-4.2
Weber St.,W, 75_59 ,7
Weber St.,L, 79_70 ,3.3
