Opponent,Results,Score,PlusMinus
Campbell,W, 76_63 ,6.2
North Carolina St.,L, 85_65 ,-9.1
Charlotte,L, 74_63 ,-4.1
USC Upstate,W, 75_67 ,3
UNC Greensboro,W, 81_53 ,11
Charlotte,W, 62_61 ,-3
Old Dominion,L, 81_68 ,0.7
Coastal Carolina,L, 59_58 ,-0.6
George Washington,L, 82_80 ,-3.2
Clemson,L, 71_59 ,-4.7
North Carolina Central,W, 58_50 ,0.3
Memphis,L, 61_58 ,-3.6
Tulane,W, 76_67 ,0.2
UAB,L, 66_59 ,1
UCF,W, 74_62 ,8.4
Marshall,W, 82_81 ,-7.8
Southern Miss,L, 84_77 ,-0
Houston,W, 74_70 ,-7
SMU,L, 46_41 ,4.6
UCF,W, 68_61 ,1.7
Marshall,L, 78_65 ,-9.8
Tulsa,L, 86_67 ,-7.5
Southern Miss,L, 72_55 ,-7.5
UTEP,W, 83_76 ,4.3
Rice,W, 71_68 ,3.3
Memphis,W, 68_57 ,2.1
UAB,L, 66_48 ,-12.3
UCF,W, 75_60 ,3.7
UAB,W, 75_70 OT,0.7
Memphis,L, 76_56 ,-13.2
Jacksonville,L, 71_66 OT,-1.7
