Opponent,Results,Score,PlusMinus
Idaho St.,W, 90_42 ,18
New Mexico St.,W, 83_57 ,8
Northern Colorado,W, 93_70 ,17.2
Bethune Cookman,W, 78_45 ,10.6
Santa Clara,W, 82_59 ,7.7
Kansas,L, 87_79 ,-5
Rice,W, 84_57 ,12.9
Oklahoma,W, 83_60 ,11.9
Cal St. Fullerton,W, 73_62 ,8.8
BYU,L, 87_65 ,-14.1
Northern Arizona,W, 63_58 ,-3
North Carolina St.,W, 72_62 ,5.1
Robert Morris,W, 82_56 ,11.4
Oregon,W, 76_57 ,12.5
Oregon St.,L, 76_75 ,0
California,W, 73_71 ,0.7
Stanford,W, 67_57 ,5.7
Arizona St.,W, 80_69 ,6.1
Washington,L, 85_68 ,-4.7
Washington St.,W, 65_63 ,-3.5
UCLA,W, 85_74 ,7
USC,W, 82_73 ,9.4
Stanford,W, 78_69 ,2.5
California,W, 107_105 3OT,0.4
Arizona St.,W, 67_52 ,8.5
Washington St.,W, 79_70 ,7.9
Washington,W, 87_86 ,5
USC,L, 65_57 ,1.2
UCLA,L, 71_49 ,-7.6
Oregon St.,W, 70_59 ,6.9
Oregon,W, 90_82 ,8.3
Oregon St.,W, 78_69 ,4.6
USC,W, 67_62 ,4.1
Washington,L, 77_75 OT,0.6
Memphis,W, 77_75 ,-1.5
Texas,W, 70_69 ,4.1
Duke,W, 93_77 ,1
Connecticut,L, 65_63 ,-1
