Opponent,Results,Score,PlusMinus
Hartford,W, 64_62 ,-4.2
Army,W, 101_87 ,1.1
UMBC,W, 82_74 ,3.7
Penn St.,L, 77_61 ,-11.3
Monmouth,W, 54_50 OT,3.3
Providence,L, 92_57 ,-3.5
Fairleigh Dickinson,L, 48_46 ,5.7
Dayton,L, 63_61 ,1.6
Albany,L, 64_63 ,-9.3
Niagara,W, 74_71 ,-0.3
New Hampshire,W, 71_50 ,16.8
Brown,W, 67_51 ,9.2
Massachusetts,W, 92_63 ,16.6
St. Francis NY,W, 61_43 ,13.3
LIU Brooklyn,L, 72_67 ,4
Sacred Heart,W, 88_75 ,4.3
Quinnipiac,L, 73_68 ,-6.4
Monmouth,W, 66_47 ,4.5
Fairleigh Dickinson,W, 72_67 OT,-0.8
Mount St. Mary's,W, 71_52 ,12.3
Wagner,W, 75_71 ,11.2
St. Francis PA,W, 86_79 ,15.4
Robert Morris,W, 80_58 ,5.7
Bryant,W, 71_55 ,4.3
Bryant,L, 85_80 OT,-3.1
Sacred Heart,W, 57_56 ,2.8
Quinnipiac,L, 68_67 ,-1.3
St. Francis NY,L, 75_65 ,-4.7
LIU Brooklyn,L, 86_72 ,-3.7
St. Francis NY,W, 64_62 ,2.3
LIU Brooklyn,L, 69_67 ,1
